op,shape,time,valid,count
cos,"(32768,)",4.0,600,"(600, 600)"
cos,"(65536,)",4.0,600,"(600, 600)"
cos,"(131072,)",6.0,600,"(600, 600)"
cos,"(262144,)",6.0,600,"(600, 600)"
cos,"(524288,)",8.0,600,"(600, 600)"
cos,"(1048576,)",20.0,600,"(600, 600)"
cos,"(2097152,)",44.81,600,"(600, 600)"
cos,"(4194304,)",84.96,600,"(600, 600)"
cos,"(8388608,)",164.6,600,"(600, 600)"
cos,"(16777216,)",323.1333333333333,600,"(600, 600)"
cos,"(33554432,)",640.9,600,"(600, 600)"
cos,"(67108864,)",1274.8866666666668,600,"(600, 600)"
cos,"(134217728,)",2544.9166666666665,600,"(600, 600)"
cos,"(268435456,)",5093.02,600,"(600, 600)"
cos,"(536870912,)",10196.763333333334,600,"(600, 600)"
cosh,"(1,)",4.0,600,"(600, 600)"
cosh,"(2,)",4.0,600,"(600, 600)"
cosh,"(4,)",4.0,600,"(600, 600)"
cosh,"(8,)",4.0,600,"(600, 600)"
cosh,"(16,)",4.0,600,"(600, 600)"
cosh,"(32,)",4.0,600,"(600, 600)"
cosh,"(64,)",4.0,600,"(600, 600)"
cosh,"(128,)",4.0,600,"(600, 600)"
cosh,"(256,)",4.0,600,"(600, 600)"
cosh,"(512,)",4.0,600,"(600, 600)"
cosh,"(1024,)",4.0,600,"(600, 600)"
cosh,"(2048,)",4.0,600,"(600, 600)"
cosh,"(4096,)",4.0,600,"(600, 600)"
cosh,"(8192,)",4.0,600,"(600, 600)"
cosh,"(16384,)",4.0,600,"(600, 600)"
cosh,"(32768,)",4.0,600,"(600, 600)"
cosh,"(65536,)",4.0,600,"(600, 600)"
cosh,"(131072,)",6.0,600,"(600, 600)"
cosh,"(262144,)",6.0,600,"(600, 600)"
cosh,"(524288,)",8.0,600,"(600, 600)"
cosh,"(1048576,)",20.0,600,"(600, 600)"
cosh,"(2097152,)",44.53,600,"(600, 600)"
cosh,"(4194304,)",85.08,600,"(600, 600)"
cosh,"(8388608,)",164.60666666666665,600,"(600, 600)"
cosh,"(16777216,)",323.50333333333333,600,"(600, 600)"
cosh,"(33554432,)",640.5633333333334,600,"(600, 600)"
cosh,"(67108864,)",1274.68,600,"(600, 600)"
cosh,"(134217728,)",2544.4066666666668,600,"(600, 600)"
cosh,"(268435456,)",5091.906666666667,600,"(600, 600)"
cosh,"(536870912,)",10196.43,600,"(600, 600)"
digamma,"(1,)",6.0,600,"(600, 600)"
digamma,"(2,)",8.0,600,"(600, 600)"
digamma,"(4,)",14.0,600,"(600, 600)"
digamma,"(8,)",18.0,600,"(600, 600)"
digamma,"(16,)",22.0,600,"(600, 600)"
digamma,"(32,)",22.0,600,"(600, 600)"
digamma,"(64,)",22.0,600,"(600, 600)"
digamma,"(128,)",22.0,600,"(600, 600)"
digamma,"(256,)",22.0,600,"(600, 600)"
