op,shape,time,valid,count
hardtanh,"(134217728,)",2544.0333333333333,600,"(600, 600)"
hardtanh,"(268435456,)",5091.356666666667,600,"(600, 600)"
hardtanh,"(536870912,)",10195.836666666666,600,"(600, 600)"
selu,"(1,)",4.0,600,"(600, 600)"
selu,"(2,)",4.0,600,"(600, 600)"
selu,"(4,)",4.0,600,"(600, 600)"
selu,"(8,)",4.0,600,"(600, 600)"
selu,"(16,)",4.0,600,"(600, 600)"
selu,"(32,)",4.0,600,"(600, 600)"
selu,"(64,)",4.0,600,"(600, 600)"
selu,"(128,)",4.0,600,"(600, 600)"
selu,"(256,)",4.0,600,"(600, 600)"
selu,"(512,)",4.0,600,"(600, 600)"
selu,"(1024,)",4.0,600,"(600, 600)"
selu,"(2048,)",4.0,600,"(600, 600)"
selu,"(4096,)",4.0,600,"(600, 600)"
selu,"(8192,)",4.0,600,"(600, 600)"
selu,"(16384,)",4.0,600,"(600, 600)"
selu,"(32768,)",4.0,600,"(600, 600)"
selu,"(65536,)",4.0,600,"(600, 600)"
selu,"(131072,)",6.0,600,"(600, 600)"
selu,"(262144,)",6.0,600,"(600, 600)"
selu,"(524288,)",8.0,600,"(600, 600)"
selu,"(1048576,)",20.563333333333333,600,"(600, 600)"
selu,"(2097152,)",45.73,600,"(600, 600)"
selu,"(4194304,)",85.73333333333333,600,"(600, 600)"
selu,"(8388608,)",165.35666666666665,600,"(600, 600)"
selu,"(16777216,)",324.0,600,"(600, 600)"
selu,"(33554432,)",641.34,600,"(600, 600)"
selu,"(67108864,)",1275.4733333333334,600,"(600, 600)"
selu,"(134217728,)",2545.59,600,"(600, 600)"
selu,"(268435456,)",5094.176666666666,600,"(600, 600)"
selu,"(536870912,)",10200.84,600,"(600, 600)"
silu,"(1,)",4.0,600,"(600, 600)"
silu,"(2,)",4.0,600,"(600, 600)"
silu,"(4,)",4.0,600,"(600, 600)"
silu,"(8,)",4.0,600,"(600, 600)"
silu,"(16,)",4.0,600,"(600, 600)"
silu,"(32,)",4.0,600,"(600, 600)"
silu,"(64,)",4.0,600,"(600, 600)"
silu,"(128,)",4.0,600,"(600, 600)"
silu,"(256,)",4.0,600,"(600, 600)"
silu,"(512,)",4.0,600,"(600, 600)"
silu,"(1024,)",5.01,600,"(600, 600)"
silu,"(2048,)",5.003333333333333,600,"(600, 600)"
silu,"(4096,)",4.8533333333333335,600,"(600, 600)"
silu,"(8192,)",6.0,600,"(600, 600)"
silu,"(16384,)",6.0,600,"(600, 600)"
silu,"(32768,)",6.0,600,"(600, 600)"
silu,"(65536,)",6.0,600,"(600, 600)"
silu,"(131072,)",6.0,600,"(600, 600)"
silu,"(262144,)",6.0,600,"(600, 600)"
silu,"(524288,)",8.0,600,"(600, 600)"
silu,"(1048576,)",22.0,600,"(600, 600)"
silu,"(2097152,)",46.0,600,"(600, 600)"
silu,"(4194304,)",86.0,600,"(600, 600)"
silu,"(8388608,)",166.0,600,"(600, 600)"
silu,"(16777216,)",324.0,600,"(600, 600)"
silu,"(33554432,)",642.4133333333333,600,"(600, 600)"
silu,"(67108864,)",1277.0333333333333,600,"(600, 600)"
silu,"(134217728,)",2548.0133333333333,600,"(600, 600)"
silu,"(268435456,)",5097.44,600,"(600, 600)"
silu,"(536870912,)",10203.92,600,"(600, 600)"
sigmoid,"(1,)",4.0,600,"(600, 600)"
sigmoid,"(2,)",4.0,600,"(600, 600)"
sigmoid,"(4,)",4.0,600,"(600, 600)"
sigmoid,"(8,)",4.0,600,"(600, 600)"
sigmoid,"(16,)",4.0,600,"(600, 600)"
sigmoid,"(32,)",4.0,600,"(600, 600)"
sigmoid,"(64,)",4.0,600,"(600, 600)"
sigmoid,"(128,)",4.0,600,"(600, 600)"
sigmoid,"(256,)",4.0,600,"(600, 600)"
sigmoid,"(512,)",4.0,600,"(600, 600)"
sigmoid,"(1024,)",4.0,600,"(600, 600)"
sigmoid,"(2048,)",4.0,600,"(600, 600)"
sigmoid,"(4096,)",4.0,600,"(600, 600)"
